geo_id,geo_name,geo_type,year,size_scheme,origin,agency,program,source,source_file,source_url,source_page_url,release_note,measure,citation,employment_total,employment_lt5,employment_5_9,employment_10_19,employment_20_99,employment_100_499,employment_lt100,employment_lt500,employment_ge500,share_lt5_pct,share_5_9_pct,share_10_19_pct,share_20_99_pct,share_100_499_pct,share_lt100_pct,share_lt500_pct,share_ge500_pct,any_size_class_suppressed,size_class_sum,size_class_vs_total_diff,binary_sum,binary_vs_total_diff,ge500_derived
24,Maryland,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2436501,104853,118619,162842,423639,357098,809953,1167051,1269450,4.303425280761223,4.868415814317334,6.683436616689261,17.387187610429876,14.656181138444023,33.242465322197695,47.898646460641714,52.101353539358286,False,2436501,0,2436501,0,
25,Massachusetts,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",3396919,140884,159090,202796,535072,478995,1037842,1516837,1880082,4.14740533995659,4.683361599143224,5.9699981071082355,15.751685571542918,14.100866108376444,30.552450617750967,44.653316726127414,55.346683273872586,False,3396919,0,3396919,0,
26,Michigan,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",3939076,161261,200663,268184,686853,562283,1316961,1879244,2059832,4.09387886905457,5.094164215161119,6.808297174261172,17.436906523255708,14.274489753434562,33.43324678173257,47.70773653516713,52.29226346483287,False,3939076,0,3939076,0,
27,Minnesota,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2732522,107129,121400,169816,459160,395337,857505,1252842,1479680,3.920517382842663,4.442782162412599,6.2146251704469355,16.803524363207323,14.467843259816389,31.38144907890952,45.84929233872591,54.15070766127409,False,2732522,0,2732522,0,
28,Mississippi,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",944580,42942,52599,65201,160851,122520,321593,444113,500467,4.546147494124373,5.5685066378708,6.902644561604099,17.028838213809312,12.970844184717016,34.04613690740858,47.0169810921256,52.9830189078744,False,944580,0,944580,0,
29,Missouri,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2564383,112179,119171,159970,424950,322761,816270,1139031,1425352,4.374502560654941,4.647160740029863,6.238147733782356,16.571237603743278,12.586302436102564,31.83104863821044,44.417351074313004,55.582648925686996,False,2564383,0,2564383,0,
30,Montana,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",398871,33777,36492,45186,87500,61612,202955,264567,134304,8.468151357205713,9.148822551652039,11.32847461961386,21.936916948085972,15.44659802291969,50.88236547655758,66.32896349947727,33.671036500522725,False,398871,0,398871,0,
31,Nebraska,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",890050,42496,45576,60147,154589,119948,302808,422756,467294,4.774563226785012,5.120611201617887,6.757710240997697,17.368574799168584,13.476546261445986,34.021459468569184,47.498005730015166,52.501994269984834,False,890050,0,890050,0,
32,Nevada,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",1286578,52921,58421,82171,212027,173227,405540,578767,707811,4.11331454447379,4.540805143566888,6.386787276014357,16.479918046165874,13.464166183472747,31.52082501022091,44.98499119369366,55.01500880630634,False,1286578,0,1286578,0,
33,New Hampshire,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",615249,29374,35593,47453,115113,81887,227533,309420,305829,4.774327142343994,5.785137399654449,7.712812210990998,18.709985713101524,13.30957059662023,36.982262466090965,50.2918330627112,49.7081669372888,False,615249,0,615249,0,
34,New Jersey,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",3813702,196793,210233,268085,653911,531987,1329022,1861009,1952693,5.1601567191143936,5.512570200817998,7.029521446615388,17.146358053146262,13.94935944129877,34.84860641969404,48.79796586099281,51.20203413900719,False,3813702,0,3813702,0,
35,New Mexico,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",639118,31604,37828,50728,122684,97862,242844,340706,298412,4.944939745086197,5.918781821197338,7.937188437815865,19.195829252188172,15.312039404304057,37.99673925628757,53.30877866059163,46.69122133940837,False,639118,0,639118,0,
36,New York,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",8429776,478807,450180,543917,1267379,1192106,2740283,3932389,4497387,5.679949265555811,5.340355425814399,6.452330405932495,15.034551333273862,14.141609456763739,32.50718643057657,46.648795887340306,53.351204112659694,False,8429776,0,8429776,0,
37,North Carolina,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",4106761,187738,203466,270082,668630,485653,1329916,1815569,2291192,4.571437198317604,4.9544154139965775,6.576521010109914,16.281200683458326,11.825694263678846,32.38357430588242,44.20926856956127,55.79073143043873,False,4106761,0,4106761,0,
38,North Dakota,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",342345,17501,21466,28937,68914,60394,136818,197212,145133,5.112094524529349,6.270282901751157,8.45258438125283,20.129985833004717,17.64126831120653,39.96494764053806,57.60621595174459,42.39378404825541,False,342345,0,342345,0,
39,Ohio,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",4963808,169496,218562,299038,799620,688313,1486716,2175029,2788779,3.414636504876901,4.403111482152412,6.024366776474835,16.109003410285005,13.86663223073898,29.951118173789155,43.817750404528134,56.182249595471866,False,4963808,0,4963808,0,
40,Oklahoma,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",1390468,71304,79937,100909,253381,201375,505531,706906,683562,5.1280576036269805,5.7489276991631595,7.257196857460941,18.222713503654884,14.482533938213608,36.356895663905966,50.83942960211957,49.16057039788043,False,1390468,0,1390468,0,
41,Oregon,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",1666806,95541,110791,142525,310118,230553,658975,889528,777278,5.731980806404585,6.646904318798948,8.550785154361096,18.605524578145268,13.83202364282346,39.5351948577099,53.367218500533355,46.632781499466645,False,1666806,0,1666806,0,
42,Pennsylvania,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",5584830,226463,268961,348059,911974,771009,1755457,2526466,3058364,4.054966758164528,4.8159209859566,6.2322219297633055,16.329485409582745,13.80541574228759,31.432595083467177,45.23801082575477,54.76198917424523,False,5584830,0,5584830,0,
44,Rhode Island,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",439021,23396,26162,33285,80872,60765,163715,224480,214541,5.329130041615321,5.959168240243633,7.581641880456743,18.420986695397257,13.841023550126303,37.290926857712954,51.13195040783926,48.86804959216074,False,439021,0,439021,0,
45,South Carolina,state,2022,detailed_doc_01_26,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,us_state_naics_detailedsizes_2022.txt,https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,reference year 2022; datasets page April 2025; file last-modified 2025-04-10,"mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — us_state_naics_detailedsizes_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; datasets page April 2025; file last-modified 2025-04-10; measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/tables/2022/us_state_naics_detailedsizes_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",2013315,88233,98027,127423,313331,236312,627014,863326,1149989,4.382473681465642,4.868935064806053,6.329014585397715,15.562939728755808,11.737457874202496,31.14336306042522,42.880820934627714,57.119179065372286,False,2013315,0,2013315,0,
