geo_id,geo_name,geo_type,year,size_scheme,origin,agency,program,source,source_file,source_url,source_page_url,release_note,measure,citation,employment_total,employment_lt5,employment_5_9,employment_10_19,employment_20_99,employment_100_499,employment_lt100,employment_lt500,employment_ge500,share_lt5_pct,share_5_9_pct,share_10_19_pct,share_20_99_pct,share_100_499_pct,share_lt100_pct,share_lt500_pct,share_ge500_pct,any_size_class_suppressed,size_class_sum,size_class_vs_total_diff,binary_sum,binary_vs_total_diff,ge500_derived
22020,"Fargo, ND-MN Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",124634,4647,6269,8912,23863,19452,43691,63143,61491,3.728517098063129,5.029927628095062,7.150536771667443,19.146460837331706,15.607298169038947,35.05544233515734,50.662740504196286,49.337259495803714,False,124634,0,124634,0,
22140,"Farmington, NM Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",34387,1679,2250,3115,6923,6265,13967,20232,14155,4.882659144444121,6.543170384156803,9.058655887399308,20.13260825311891,18.21909442521883,40.61709366911914,58.83618809433798,41.16381190566202,False,34387,0,34387,0,
22180,"Fayetteville, NC Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",101831,4256,5455,6794,17676,11958,34181,46139,55692,4.179473834097672,5.356914888393515,6.671838634600466,17.358171873005272,11.742985927664463,33.56639923009693,45.30938515776139,54.69061484223861,False,101831,0,101831,0,
22220,"Fayetteville-Springdale-Rogers, AR Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",230601,8945,10417,13616,38243,23538,71221,94759,135842,3.878994453623358,4.517326464325827,5.904571098997836,16.58405644381421,10.207241078746407,30.88494846076123,41.092189539507636,58.907810460492364,False,230601,0,230601,0,
22380,"Flagstaff, AZ Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",50372,2727,3445,4761,12664,5451,23597,29048,21324,5.413721908997062,6.839116969745096,9.45167950448662,25.140951322163108,10.82148812832526,46.845469705391885,57.66695783371714,42.33304216628286,False,50372,0,50372,0,
22420,"Flint, MI Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",120612,5338,7036,8707,23360,18706,44441,63147,57465,4.425761947401585,5.8335820648028385,7.219016349948595,19.367890425496633,15.509236228567639,36.84625078764965,52.35548701621729,47.64451298378271,False,120612,0,120612,0,
22500,"Florence, SC Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",82329,3150,3737,5007,11863,10744,23757,34501,47828,3.8261123055059576,4.539105297039925,6.081696607513756,14.409260406418152,13.050079558843178,28.85617461647779,41.90625417532097,58.09374582467903,False,82329,0,82329,0,
22520,"Florence-Muscle Shoals, AL Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",48863,2353,3052,4064,8609,5531,18078,23609,25254,4.815504574013057,6.246034832081534,8.317131571946053,17.618648056811903,11.319403229437407,36.997319034852545,48.31672226428995,51.68327773571005,False,48863,0,48863,0,
22540,"Fond du Lac, WI Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",41989,1405,2075,2868,8556,7124,14904,22028,19961,3.3461144585486675,4.941770463692872,6.830360332468027,20.3767653433042,16.966348329324347,35.495010598013764,52.46135892733811,47.53864107266189,False,41989,0,41989,0,
22660,"Fort Collins-Loveland, CO Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",135516,9307,9617,13893,29167,16928,61984,78912,56604,6.867823725611736,7.096579001741492,10.251925971840963,21.522919802827712,12.491513917175832,45.7392485020219,58.23076241919773,41.76923758080227,False,135516,0,135516,0,
22900,"Fort Smith, AR-OK Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",80874,3540,4148,5395,14590,10546,27673,38219,42655,4.377179315972995,5.128966045948018,6.670870737196132,18.04040853673616,13.0400375893365,34.217424635853305,47.257462225189805,52.742537774810195,False,80874,0,80874,0,
23060,"Fort Wayne, IN Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",208459,6884,8899,12784,39268,31850,67835,99685,108774,3.3023280357288485,4.268944972392653,6.132620803131551,18.837277354299886,15.278783837589167,32.54117116555294,47.819955003142105,52.180044996857895,False,208459,0,208459,0,
23420,"Fresno, CA Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",324552,16116,19305,25963,61290,50057,122674,172731,151821,4.9656141388745105,5.948199364046439,7.999642584239197,18.88449308585373,15.423414429736992,37.797949173013876,53.22136360275087,46.77863639724913,False,324552,0,324552,0,
23460,"Gadsden, AL Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",27628,1357,1802,2357,5614,4359,11130,15489,12139,4.9116837990444475,6.522368611553496,8.531200231649052,20.31996525264225,15.777472129723469,40.28521789488924,56.062690024612714,43.937309975387286,False,27628,0,27628,0,
23540,"Gainesville, FL Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",106762,6044,6027,8193,19721,12931,39985,52916,53846,5.661190311159401,5.645267042580693,7.6740787920795785,18.471928214158595,12.111987411251194,37.45246435997827,49.564451771229464,50.435548228770536,False,106762,0,106762,0,
23580,"Gainesville, GA Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",86885,3759,3986,5101,13806,10527,26652,37179,49706,4.326408470967371,4.587673361339702,5.870978880128906,15.88996949991368,12.116015422685159,30.675030212349657,42.79104563503481,57.20895436496519,False,86885,0,86885,0,
23900,"Gettysburg, PA Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",27639,1516,1912,2266,4983,5846,10677,16523,11116,5.485003075364522,6.917761134628605,8.198560005788922,18.028872245739716,21.151271753681392,38.63019646152176,59.781468215203155,40.218531784796845,False,27639,0,27639,0,
24020,"Glens Falls, NY Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",39627,2357,2593,3656,8620,5669,17226,22895,16732,5.947964771494183,6.543518308224191,9.22603275544452,21.75284528225705,14.305902541196659,43.47036111741994,57.7762636586166,42.2237363413834,False,39627,0,39627,0,
24140,"Goldsboro, NC Metro Area",metro,2022,standard_01_09,RETRIEVED,U.S. Census Bureau,Statistics of U.S. Businesses (SUSB),U.S. Census Bureau Statistics of U.S. Businesses (SUSB) 2022,msa_3digitnaics_2022.txt,https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt,https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html,"reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged)","mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff)","U.S. Census Bureau, Statistics of U.S. Businesses (SUSB), 2022 Annual Datasets by Establishment Industry — msa_3digitnaics_2022.txt (all-industry NAICS=--, enterprise employment size); reference year 2022; MSA dataset originally released 2025-05-29, revised 2025-07-22 (extraneous estimates removed; remaining estimates unchanged); measures mid-March payroll employment at employer establishments, classified by enterprise (firm) employment size; primary split firms <500 vs 500+ employees (SBA cutoff). File: https://www2.census.gov/programs-surveys/susb/datasets/2022/msa_3digitnaics_2022.txt Landing page: https://www.census.gov/data/datasets/2022/econ/susb/2022-susb.html",32595,1640,1889,2308,6576,4027,12413,16440,16155,5.031446540880503,5.795367387636141,7.080840619726952,20.174873446847677,12.354655622027918,38.08252799509127,50.43718361711919,49.56281638288081,False,32595,0,32595,0,
